,Label,Precision,Recall,F-Measure,lable in Data,lable in Test Data,TP,FP,FN,TN,Test Count
44,SP1,0.46153846153846156,0.9230769230769231,0.6153846153846155,89,13,12,14,1,40,67
45,SP1,0.2916666666666667,0.875,0.43750000000000006,89,8,7,17,1,42,67
46,SP1,0.28,1.0,0.43750000000000006,89,7,7,18,0,41,66
47,SP1,0.36363636363636365,0.8,0.5000000000000001,89,10,8,14,2,42,66
48,SP1,0.20833333333333334,0.625,0.3125,89,8,5,19,3,39,66
49,SP1,0.23076923076923078,0.8571428571428571,0.36363636363636365,89,7,6,20,1,39,66
50,L2,0.375,0.8571428571428571,0.5217391304347825,82,7,6,10,1,50,67
51,L2,0.16666666666666666,0.2857142857142857,0.2105263157894737,82,7,2,10,5,50,67
52,L2,0.22727272727272727,0.625,0.3333333333333333,82,8,5,17,3,42,67
53,L2,0.32,1.0,0.48484848484848486,82,8,8,17,0,42,67
54,L2,0.4444444444444444,0.7272727272727273,0.5517241379310345,82,11,8,10,3,46,67
55,L2,0.42857142857142855,1.0,0.6,82,9,9,12,0,46,67
56,L2,0.125,1.0,0.2222222222222222,82,3,3,21,0,42,66
57,L2,0.3181818181818182,0.7,0.4375,82,10,7,15,3,41,66
58,L2,0.5,0.8,0.6153846153846154,82,10,8,8,2,48,66
59,L2,0.4444444444444444,0.8888888888888888,0.5925925925925926,82,9,8,10,1,47,66
60,FP5,0.11764705882352941,0.6666666666666666,0.2,34,3,2,15,1,49,67
61,FP5,0.0,0.0,0.0,34,4,0,9,4,54,67
62,FP5,0.2,0.6666666666666666,0.30769230769230765,34,3,2,8,1,56,67
63,FP5,0.0,0.0,0.0,34,1,0,9,1,57,67
64,FP5,0.2857142857142857,0.8,0.4210526315789473,34,5,4,10,1,52,67
65,FP5,0.0,0.0,0.0,34,0,0,10,0,57,67
66,FP5,0.23076923076923078,1.0,0.375,34,3,3,10,0,53,66
67,FP5,0.16666666666666666,0.5,0.25,34,4,2,10,2,52,66
68,FP5,0.16666666666666666,0.6,0.2608695652173913,34,5,3,15,2,46,66
69,FP5,0.2,0.3333333333333333,0.25,34,6,2,8,4,52,66
70,OTHER,0.0,0.0,0.0,27,1,0,0,1,66,67
71,OTHER,0.0,0.0,0.0,27,3,0,0,3,64,67
72,OTHER,0.0,0.0,0.0,27,2,0,0,2,65,67
73,OTHER,0.0,0.0,0.0,27,1,0,0,1,66,67
74,OTHER,0.0,0.0,0.0,27,2,0,0,2,65,67
75,OTHER,0.0,0.0,0.0,27,5,0,0,5,62,67
76,OTHER,0.0,0.0,0.0,27,1,0,0,1,65,66
77,OTHER,0.0,0.0,0.0,27,3,0,0,3,63,66
78,OTHER,0.0,0.0,0.0,27,4,0,0,4,62,66
79,OTHER,0.0,0.0,0.0,27,5,0,0,5,61,66
80,LI2,0.0,0.0,0.0,72,8,0,0,8,59,67
81,LI2,0.0,0.0,0.0,72,8,0,0,8,59,67
82,LI2,0.34782608695652173,1.0,0.5161290322580645,72,8,8,15,0,44,67
83,LI2,0.3,0.75,0.4285714285714285,72,8,6,14,2,45,67
84,LI2,0.3157894736842105,1.0,0.4799999999999999,72,6,6,13,0,48,67
85,LI2,0.17391304347826086,0.8,0.2857142857142857,72,5,4,19,1,43,67
86,LI2,0.5,1.0,0.6666666666666666,72,12,12,12,0,42,66
87,LI2,0.2692307692307692,1.0,0.42424242424242425,72,7,7,19,0,40,66
88,LI2,0.3125,1.0,0.47619047619047616,72,5,5,11,0,50,66
89,LI2,0.2631578947368421,1.0,0.4166666666666667,72,5,5,14,0,47,66
90,I7,0.18181818181818182,0.5,0.26666666666666666,34,4,2,9,2,54,67
91,I7,0.1111111111111111,0.3333333333333333,0.16666666666666666,34,3,1,8,2,56,67
92,I7,0.3333333333333333,0.8,0.47058823529411764,34,5,4,8,1,54,67
93,I7,0.125,0.5,0.2,34,2,1,7,1,58,67
94,I7,0.21428571428571427,1.0,0.35294117647058826,34,3,3,11,0,53,67
95,I7,0.1,0.5,0.16666666666666669,34,2,1,9,1,56,67
96,I7,0.15384615384615385,1.0,0.2666666666666667,34,2,2,11,0,53,66
97,I7,0.0,0.0,0.0,34,2,0,12,2,52,66
98,I7,0.29411764705882354,0.8333333333333334,0.4347826086956522,34,6,5,12,1,48,66
99,I7,0.21428571428571427,0.6,0.3157894736842105,34,5,3,11,2,50,66
100,F2,0.15,0.75,0.24999999999999997,53,4,3,17,1,46,67
101,F2,0.1111111111111111,0.16666666666666666,0.13333333333333333,53,6,1,8,5,53,67
102,F2,0.11538461538461539,0.75,0.19999999999999998,53,4,3,23,1,40,67
103,F2,0.09090909090909091,0.3333333333333333,0.14285714285714288,53,6,2,20,4,41,67
104,F2,0.19047619047619047,0.6666666666666666,0.2962962962962963,53,6,4,17,2,44,67
105,F2,0.0,0.0,0.0,53,6,0,12,6,49,67
106,F2,0.1,1.0,0.18181818181818182,53,2,2,18,0,46,66
107,F2,0.2,0.14285714285714285,0.16666666666666666,53,7,1,4,6,55,66
108,F2,0.21052631578947367,0.5,0.2962962962962963,53,8,4,15,4,43,66
109,F2,0.05263157894736842,0.25,0.08695652173913043,53,4,1,18,3,44,66
110,MM7,0.0,0.0,0.0,24,2,0,5,2,60,67
111,MM7,0.0,0.0,0.0,24,3,0,0,3,64,67
112,MM7,0.25,1.0,0.4,24,3,3,9,0,55,67
113,MM7,0.125,0.5,0.2,24,2,1,7,1,58,67
114,MM7,0.2857142857142857,1.0,0.4444444444444445,24,4,4,10,0,53,67
115,MM7,0.18181818181818182,1.0,0.3076923076923077,24,2,2,9,0,56,67
116,MM7,0.07692307692307693,1.0,0.14285714285714288,24,1,1,12,0,53,66
117,MM7,0.0,0.0,0.0,24,0,0,12,0,54,66
118,MM7,0.2222222222222222,1.0,0.3636363636363636,24,4,4,14,0,48,66
119,MM7,0.15384615384615385,0.6666666666666666,0.25,24,3,2,11,1,52,66
120,CP5,0.1875,1.0,0.3157894736842105,35,3,3,13,0,51,67
121,CP5,0.0,0.0,0.0,35,2,0,1,2,64,67
122,CP5,0.09090909090909091,0.5,0.15384615384615385,35,4,2,20,2,43,67
123,CP5,0.10526315789473684,0.4,0.16666666666666666,35,5,2,17,3,45,67
124,CP5,0.2,0.75,0.31578947368421056,35,4,3,12,1,51,67
125,CP5,0.05,0.5,0.09090909090909091,35,2,1,19,1,46,67
126,CP5,0.09523809523809523,1.0,0.17391304347826084,35,2,2,19,0,45,66
127,CP5,0.21052631578947367,0.8,0.3333333333333333,35,5,4,15,1,46,66
128,CP5,0.23076923076923078,0.75,0.3529411764705882,35,4,3,10,1,52,66
129,CP5,0.125,0.5,0.2,35,4,2,14,2,48,66
130,FP1,0.0,0.0,0.0,20,3,0,1,3,63,67
131,FP1,0.0,0.0,0.0,20,5,0,0,5,62,67
132,FP1,0.0,0.0,0.0,20,2,0,1,2,64,67
133,FP1,0.0,0.0,0.0,20,0,0,3,0,64,67
134,FP1,0.0,0.0,0.0,20,2,0,1,2,64,67
135,FP1,0.0,0.0,0.0,20,1,0,2,1,64,67
136,FP1,0.5,0.5,0.5,20,2,1,1,1,63,66
137,FP1,0.0,0.0,0.0,20,2,0,3,2,61,66
138,FP1,0.0,0.0,0.0,20,2,0,2,2,62,66
139,FP1,0.0,0.0,0.0,20,1,0,2,1,63,66
140,MM6,0.0,0.0,0.0,20,1,0,3,1,63,67
141,MM6,0.0,0.0,0.0,20,2,0,9,2,56,67
142,MM6,0.2,0.6666666666666666,0.30769230769230765,20,3,2,8,1,56,67
143,MM6,0.0,0.0,0.0,20,1,0,5,1,61,67
144,MM6,0.25,0.6666666666666666,0.36363636363636365,20,3,2,6,1,58,67
145,MM6,0.0,0.0,0.0,20,2,0,5,2,60,67
146,MM6,0.1111111111111111,1.0,0.19999999999999998,20,1,1,8,0,57,66
147,MM6,0.2,0.6666666666666666,0.30769230769230765,20,3,2,8,1,55,66
148,MM6,0.08333333333333333,1.0,0.15384615384615385,20,1,1,11,0,54,66
149,MM6,0.2222222222222222,0.6666666666666666,0.3333333333333333,20,3,2,7,1,56,66
150,I6,0.125,0.5,0.2,40,4,2,14,2,49,67
151,I6,0.0,0.0,0.0,40,4,0,7,4,56,67
152,I6,0.05555555555555555,1.0,0.10526315789473684,40,1,1,17,0,49,67
153,I6,0.2777777777777778,0.8333333333333334,0.4166666666666667,40,6,5,13,1,48,67
154,I6,0.14285714285714285,0.6666666666666666,0.23529411764705882,40,3,2,12,1,52,67
155,I6,0.13333333333333333,0.2857142857142857,0.18181818181818182,40,7,2,13,5,47,67
156,I6,0.11764705882352941,0.6666666666666666,0.2,40,3,2,15,1,48,66
157,I6,0.2222222222222222,0.4,0.2857142857142857,40,5,2,7,3,54,66
158,I6,0.07142857142857142,0.5,0.125,40,2,1,13,1,51,66
159,I6,0.14285714285714285,0.4,0.21052631578947364,40,5,2,12,3,49,66
160,CP4,0.0,0.0,0.0,12,0,0,2,0,65,67
161,CP4,0.0,0.0,0.0,12,2,0,0,2,65,67
162,CP4,0.14285714285714285,0.5,0.22222222222222224,12,2,1,6,1,59,67
163,CP4,0.0,0.0,0.0,12,0,0,2,0,65,67
164,CP4,0.14285714285714285,1.0,0.25,12,1,1,6,0,60,67
165,CP4,0.0,0.0,0.0,12,4,0,1,4,62,67
166,CP4,0.0,0.0,0.0,12,0,0,8,0,58,66
167,CP4,0.1,1.0,0.18181818181818182,12,1,1,9,0,56,66
168,CP4,0.1,1.0,0.18181818181818182,12,1,1,9,0,56,66
169,CP4,0.16666666666666666,1.0,0.2857142857142857,12,1,1,5,0,60,66
170,F3,0.0,0.0,0.0,9,0,0,9,0,58,67
171,F3,0.0,0.0,0.0,9,1,0,5,1,61,67
172,F3,0.1,1.0,0.18181818181818182,9,1,1,9,0,57,67
173,F3,0.0,0.0,0.0,9,0,0,6,0,61,67
174,F3,0.0,0.0,0.0,9,0,0,12,0,55,67
175,F3,0.0,0.0,0.0,9,2,0,4,2,61,67
176,F3,0.0,0.0,0.0,9,1,0,7,1,58,66
177,F3,0.0,0.0,0.0,9,1,0,0,1,65,66
178,F3,0.125,1.0,0.2222222222222222,9,2,2,14,0,50,66
179,F3,0.0,0.0,0.0,9,1,0,0,1,65,66
180,MM1,0.07692307692307693,0.25,0.11764705882352941,32,4,1,12,3,51,67
181,MM1,0.0,0.0,0.0,32,6,0,3,6,58,67
182,MM1,0.2857142857142857,0.6666666666666666,0.4,32,3,2,5,1,59,67
183,MM1,0.0,0.0,0.0,32,4,0,2,4,61,67
184,MM1,0.0,0.0,0.0,32,2,0,13,2,52,67
185,MM1,0.0,0.0,0.0,32,3,0,3,3,61,67
186,MM1,0.0,0.0,0.0,32,1,0,7,1,58,66
187,MM1,0.0,0.0,0.0,32,3,0,8,3,55,66
188,MM1,0.2,0.5,0.28571428571428575,32,4,2,8,2,54,66
189,MM1,0.07142857142857142,0.5,0.125,32,2,1,13,1,51,66
190,I8,0.16666666666666666,0.3333333333333333,0.2222222222222222,22,3,1,5,2,59,67
191,I8,0.0,0.0,0.0,22,2,0,5,2,60,67
192,I8,0.0,0.0,0.0,22,2,0,5,2,60,67
193,I8,0.1111111111111111,1.0,0.19999999999999998,22,1,1,8,0,58,67
194,I8,0.0,0.0,0.0,22,2,0,7,2,58,67
195,I8,1.0,0.5,0.6666666666666666,22,2,1,0,1,65,67
196,I8,0.2,0.5,0.28571428571428575,22,2,1,4,1,60,66
197,I8,0.0,0.0,0.0,22,1,0,2,1,63,66
198,I8,0.16666666666666666,0.2,0.1818181818181818,22,5,1,5,4,56,66
199,I8,0.0,0.0,0.0,22,2,0,7,2,57,66
200,SP4,0.0,0.0,0.0,8,2,0,0,2,65,67
201,SP4,0.0,0.0,0.0,8,2,0,0,2,65,67
202,SP4,0.0,0.0,0.0,8,1,0,3,1,63,67
203,SP4,0.0,0.0,0.0,8,0,0,1,0,66,67
204,SP4,0.0,0.0,0.0,8,1,0,1,1,65,67
205,SP4,0.0,0.0,0.0,8,0,0,0,0,67,67
206,SP4,0.0,0.0,0.0,8,0,0,1,0,65,66
207,SP4,0.0,0.0,0.0,8,1,0,0,1,65,66
208,SP4,0.0,0.0,0.0,8,0,0,2,0,64,66
209,SP4,0.0,0.0,0.0,8,1,0,2,1,63,66
210,T3,0.041666666666666664,1.0,0.07999999999999999,20,1,1,23,0,43,67
211,T3,0.0,0.0,0.0,20,3,0,0,3,64,67
212,T3,0.0,0.0,0.0,20,1,0,19,1,47,67
213,T3,0.05,1.0,0.09523809523809523,20,1,1,19,0,47,67
214,T3,0.045454545454545456,1.0,0.08695652173913045,20,1,1,21,0,45,67
215,T3,0.2222222222222222,0.4,0.2857142857142857,20,5,2,7,3,55,67
216,T3,0.0,0.0,0.0,20,0,0,15,0,51,66
217,T3,0.0,0.0,0.0,20,2,0,6,2,58,66
218,T3,0.06666666666666667,0.5,0.11764705882352941,20,2,1,14,1,50,66
219,T3,0.13333333333333333,0.5,0.2105263157894737,20,4,2,13,2,49,66
220,L1,0.0,0.0,0.0,23,4,0,1,4,62,67
221,L1,0.07142857142857142,0.3333333333333333,0.11764705882352941,23,3,1,13,2,51,67
222,L1,0.0,0.0,0.0,23,3,0,4,3,60,67
223,L1,0.0,0.0,0.0,23,0,0,2,0,65,67
224,L1,0.0,0.0,0.0,23,2,0,7,2,58,67
225,L1,0.0,0.0,0.0,23,0,0,2,0,65,67
226,L1,0.0,0.0,0.0,23,2,0,7,2,57,66
227,L1,0.0,0.0,0.0,23,4,0,2,4,60,66
228,L1,0.0,0.0,0.0,23,2,0,11,2,53,66
229,L1,0.0,0.0,0.0,23,3,0,6,3,57,66
230,NB1,0.0,0.0,0.0,21,0,0,7,0,60,67
231,NB1,0.0,0.0,0.0,21,2,0,6,2,59,67
232,NB1,0.0,0.0,0.0,21,2,0,6,2,59,67
233,NB1,0.0,0.0,0.0,21,2,0,8,2,57,67
234,NB1,0.0,0.0,0.0,21,2,0,3,2,62,67
235,NB1,0.0,0.0,0.0,21,1,0,4,1,62,67
236,NB1,0.16666666666666666,0.25,0.2,21,4,1,5,3,57,66
237,NB1,0.0,0.0,0.0,21,4,0,1,4,61,66
238,NB1,0.1,0.5,0.16666666666666669,21,2,1,9,1,55,66
239,NB1,0.0,0.0,0.0,21,2,0,6,2,58,66
240,MM5,0.125,0.3333333333333333,0.18181818181818182,18,3,1,7,2,57,67
241,MM5,0.0,0.0,0.0,18,1,0,6,1,60,67
242,MM5,0.1111111111111111,1.0,0.19999999999999998,18,1,1,8,0,58,67
243,MM5,0.0,0.0,0.0,18,0,0,6,0,61,67
244,MM5,0.2857142857142857,1.0,0.4444444444444445,18,2,2,5,0,60,67
245,MM5,0.14285714285714285,0.3333333333333333,0.2,18,3,1,6,2,58,67
246,MM5,0.0,0.0,0.0,18,1,0,0,1,65,66
247,MM5,0.2,0.3333333333333333,0.25,18,3,1,4,2,59,66
248,MM5,0.18181818181818182,0.6666666666666666,0.28571428571428575,18,3,2,9,1,54,66
249,MM5,0.0,0.0,0.0,18,1,0,8,1,57,66
250,I5,0.0,0.0,0.0,17,3,0,2,3,62,67
251,I5,0.0,0.0,0.0,17,2,0,2,2,63,67
252,I5,0.1111111111111111,0.3333333333333333,0.16666666666666666,17,3,1,8,2,56,67
253,I5,0.0,0.0,0.0,17,1,0,0,1,66,67
254,I5,0.0,0.0,0.0,17,2,0,3,2,62,67
255,I5,0.0,0.0,0.0,17,2,0,1,2,64,67
256,I5,0.0,0.0,0.0,17,0,0,8,0,58,66
257,I5,0.0,0.0,0.0,17,1,0,4,1,61,66
258,I5,0.07692307692307693,0.5,0.13333333333333336,17,2,1,12,1,52,66
259,I5,0.0,0.0,0.0,17,1,0,10,1,55,66
260,W1,0.0,0.0,0.0,4,1,0,0,1,66,67
261,W1,0.0,0.0,0.0,4,0,0,1,0,66,67
262,W1,0.0,0.0,0.0,4,1,0,0,1,66,67
263,W1,0.0,0.0,0.0,4,1,0,0,1,66,67
264,W1,0.0,0.0,0.0,4,0,0,2,0,65,67
265,W1,0.0,0.0,0.0,4,0,0,4,0,63,67
266,W1,0.0,0.0,0.0,4,0,0,2,0,64,66
267,W1,0.0,0.0,0.0,4,0,0,3,0,63,66
268,W1,0.0,0.0,0.0,4,1,0,1,1,64,66
269,W1,0.0,0.0,0.0,4,0,0,1,0,65,66
270,CP1,0.0,0.0,0.0,18,4,0,0,4,63,67
271,CP1,0.0,0.0,0.0,18,1,0,11,1,55,67
272,CP1,0.0,0.0,0.0,18,1,0,15,1,51,67
273,CP1,0.0,0.0,0.0,18,2,0,0,2,65,67
274,CP1,0.0,0.0,0.0,18,1,0,1,1,65,67
275,CP1,0.0,0.0,0.0,18,0,0,8,0,59,67
276,CP1,0.0,0.0,0.0,18,2,0,0,2,64,66
277,CP1,0.0,0.0,0.0,18,2,0,9,2,55,66
278,CP1,0.0,0.0,0.0,18,2,0,8,2,56,66
279,CP1,0.0,0.0,0.0,18,3,0,3,3,60,66
280,FP2,0.23076923076923078,0.75,0.3529411764705882,15,4,3,10,1,53,67
281,FP2,0.0,0.0,0.0,15,2,0,3,2,62,67
282,FP2,0.0,0.0,0.0,15,0,0,10,0,57,67
283,FP2,0.07142857142857142,0.5,0.125,15,2,1,13,1,52,67
284,FP2,0.0,0.0,0.0,15,1,0,8,1,58,67
285,FP2,0.0,0.0,0.0,15,1,0,7,1,59,67
286,FP2,0.0,0.0,0.0,15,0,0,10,0,56,66
287,FP2,0.16666666666666666,0.5,0.25,15,2,1,5,1,59,66
288,FP2,0.0,0.0,0.0,15,3,0,6,3,57,66
289,FP2,0.0,0.0,0.0,15,0,0,8,0,58,66
290,MM9,0.0,0.0,0.0,15,1,0,7,1,59,67
291,MM9,0.0,0.0,0.0,15,1,0,8,1,58,67
292,MM9,0.1111111111111111,0.5,0.1818181818181818,15,2,1,8,1,57,67
293,MM9,0.0,0.0,0.0,15,1,0,0,1,66,67
294,MM9,0.0,0.0,0.0,15,0,0,8,0,59,67
295,MM9,0.4,0.6666666666666666,0.5,15,3,2,3,1,61,67
296,MM9,0.0,0.0,0.0,15,1,0,7,1,58,66
297,MM9,0.25,0.5,0.3333333333333333,15,2,1,3,1,61,66
298,MM9,0.2,0.6666666666666666,0.30769230769230765,15,3,2,8,1,55,66
299,MM9,0.2,1.0,0.33333333333333337,15,1,1,4,0,61,66
300,CC4,0.0,0.0,0.0,4,1,0,0,1,66,67
301,CC4,0.0,0.0,0.0,4,2,0,0,2,65,67
302,CC4,0.0,0.0,0.0,4,0,0,0,0,67,67
303,CC4,0.0,0.0,0.0,4,1,0,0,1,66,67
304,CC4,0.0,0.0,0.0,4,0,0,0,0,67,67
305,CC4,0.0,0.0,0.0,4,0,0,0,0,67,67
306,CC4,0.0,0.0,0.0,4,0,0,0,0,66,66
307,CC4,0.0,0.0,0.0,4,0,0,0,0,66,66
308,CC4,0.0,0.0,0.0,4,0,0,0,0,66,66
309,CC4,0.0,0.0,0.0,4,0,0,0,0,66,66
310,FP6,0.0,0.0,0.0,14,1,0,3,1,63,67
311,FP6,0.0,0.0,0.0,14,2,0,3,2,62,67
312,FP6,0.2222222222222222,0.6666666666666666,0.3333333333333333,14,3,2,7,1,57,67
313,FP6,0.0,0.0,0.0,14,0,0,2,0,65,67
314,FP6,0.125,1.0,0.2222222222222222,14,1,1,7,0,59,67
315,FP6,0.0,0.0,0.0,14,0,0,5,0,62,67
316,FP6,0.0,0.0,0.0,14,0,0,7,0,59,66
317,FP6,0.0,0.0,0.0,14,2,0,5,2,59,66
318,FP6,0.3333333333333333,0.75,0.46153846153846156,14,4,3,6,1,56,66
319,FP6,0.0,0.0,0.0,14,1,0,7,1,58,66
320,PB1,0.0,0.0,0.0,6,1,0,0,1,66,67
321,PB1,0.0,0.0,0.0,6,1,0,0,1,66,67
322,PB1,0.0,0.0,0.0,6,0,0,0,0,67,67
323,PB1,0.0,0.0,0.0,6,2,0,0,2,65,67
324,PB1,0.0,0.0,0.0,6,1,0,0,1,66,67
325,PB1,0.0,0.0,0.0,6,0,0,0,0,67,67
326,PB1,0.0,0.0,0.0,6,0,0,1,0,65,66
327,PB1,0.0,0.0,0.0,6,0,0,0,0,66,66
328,PB1,0.0,0.0,0.0,6,0,0,0,0,66,66
329,PB1,0.0,0.0,0.0,6,1,0,0,1,65,66
330,CP2,0.0,0.0,0.0,12,0,0,9,0,58,67
331,CP2,0.0,0.0,0.0,12,1,0,5,1,61,67
332,CP2,0.0,0.0,0.0,12,2,0,9,2,56,67
333,CP2,0.0,0.0,0.0,12,3,0,3,3,61,67
334,CP2,0.0,0.0,0.0,12,1,0,0,1,66,67
335,CP2,0.0,0.0,0.0,12,1,0,0,1,66,67
336,CP2,0.0,0.0,0.0,12,0,0,1,0,65,66
337,CP2,0.0,0.0,0.0,12,0,0,1,0,65,66
338,CP2,0.0,0.0,0.0,12,1,0,2,1,63,66
339,CP2,0.0,0.0,0.0,12,3,0,1,3,62,66
340,I3,0.0,0.0,0.0,10,0,0,1,0,66,67
341,I3,0.0,0.0,0.0,10,1,0,4,1,62,67
342,I3,0.2,1.0,0.33333333333333337,10,1,1,4,0,62,67
343,I3,0.0,0.0,0.0,10,0,0,2,0,65,67
344,I3,0.0,0.0,0.0,10,0,0,6,0,61,67
345,I3,0.0,0.0,0.0,10,0,0,3,0,64,67
346,I3,0.0,0.0,0.0,10,0,0,6,0,60,66
347,I3,0.125,0.5,0.2,10,2,1,7,1,57,66
348,I3,0.0,0.0,0.0,10,4,0,0,4,62,66
349,I3,0.0,0.0,0.0,10,2,0,2,2,62,66
350,AP3,0.0,0.0,0.0,5,1,0,0,1,66,67
351,AP3,0.0,0.0,0.0,5,1,0,0,1,66,67
352,AP3,0.0,0.0,0.0,5,0,0,0,0,67,67
353,AP3,0.0,0.0,0.0,5,0,0,0,0,67,67
354,AP3,0.0,0.0,0.0,5,1,0,0,1,66,67
355,AP3,0.0,0.0,0.0,5,1,0,0,1,66,67
356,AP3,0.0,0.0,0.0,5,0,0,0,0,66,66
357,AP3,0.0,0.0,0.0,5,1,0,0,1,65,66
358,AP3,0.0,0.0,0.0,5,0,0,0,0,66,66
359,AP3,0.0,0.0,0.0,5,0,0,0,0,66,66
360,L12,0.0,0.0,0.0,7,0,0,0,0,67,67
361,L12,0.0,0.0,0.0,7,1,0,0,1,66,67
362,L12,0.0,0.0,0.0,7,2,0,0,2,65,67
363,L12,0.0,0.0,0.0,7,1,0,0,1,66,67
364,L12,0.0,0.0,0.0,7,1,0,0,1,66,67
365,L12,0.0,0.0,0.0,7,0,0,3,0,64,67
366,L12,0.0,0.0,0.0,7,0,0,0,0,66,66
367,L12,0.0,0.0,0.0,7,2,0,4,2,60,66
368,L12,0.0,0.0,0.0,7,0,0,2,0,64,66
369,L12,0.0,0.0,0.0,7,0,0,1,0,65,66
370,O1,0.0,0.0,0.0,1,0,0,0,0,67,67
371,O1,0.0,0.0,0.0,1,0,0,0,0,67,67
372,O1,0.0,0.0,0.0,1,1,0,0,1,66,67
373,O1,0.0,0.0,0.0,1,0,0,0,0,67,67
374,O1,0.0,0.0,0.0,1,0,0,0,0,67,67
375,O1,0.0,0.0,0.0,1,0,0,0,0,67,67
376,O1,0.0,0.0,0.0,1,0,0,0,0,66,66
377,O1,0.0,0.0,0.0,1,0,0,0,0,66,66
378,O1,0.0,0.0,0.0,1,0,0,0,0,66,66
379,O1,0.0,0.0,0.0,1,0,0,0,0,66,66
380,PN6,0.0,0.0,0.0,1,0,0,0,0,67,67
381,PN6,0.0,0.0,0.0,1,0,0,0,0,67,67
382,PN6,0.0,0.0,0.0,1,0,0,0,0,67,67
383,PN6,0.0,0.0,0.0,1,0,0,0,0,67,67
384,PN6,0.0,0.0,0.0,1,0,0,0,0,67,67
385,PN6,0.0,0.0,0.0,1,0,0,0,0,67,67
386,PN6,0.0,0.0,0.0,1,0,0,0,0,66,66
387,PN6,0.0,0.0,0.0,1,0,0,0,0,66,66
